07006CRTSS300FA,71556,111-TRICHLOROETHANE,2940
07006GNRLH30SHE,79016,TRICHLOROETHYLENE,14837
07006WSTSS24SHE,7697372,NITRIC ACID,1750
07960NSRLL80LIT,7440508,COPPER,10
07004RFLYW125NE,7664417,AMMONIA,0
07004RFLYW125NE,7440508,COPPER,0
07004RFLYW125NE,7439921,LEAD,0
07006WVLNN160PA,7697372,NITRIC ACID,0
07004FRFLD55PAS,127184,TETRACHLOROETHYLENE,0
