08110HBRTT7001W,7664382,PHOSPHORIC ACID,0 Pounds
08110GRGPC175DE,N420,LEAD COMPOUNDS,0.8 Pounds
08110DVNCP6900R,108883,TOLUENE,500 Pounds
08110DVMRN9155R,N982,ZINC COMPOUNDS,113 Pounds
08110DVMRN9155R,95636,124-TRIMETHYLBENZENE,1275 Pounds
08110DVMRN9155R,N100,COPPER COMPOUNDS,24 Pounds
08110DVMRN9155R,98828,CUMENE,1050 Pounds
08110DVMRN9155R,100414,ETHYLBENZENE,1200 Pounds
08110DVMRN9155R,108101,METHYL ISOBUTYL KETONE,375 Pounds
08110DVMRN9155R,71363,N-BUTYL ALCOHOL,1725 Pounds
08110DVMRN9155R,108883,TOLUENE,975 Pounds
08110DVMRN9155R,1330207,XYLENE (MIXED ISOMERS),1425 Pounds
08110CVGPR7255C,7439921,LEAD,0 Pounds
08110CLTXC1500J,N120,DIISOCYANATES,128.12 Pounds
08110CLTXC1500J,N230,CERTAIN GLYCOL ETHERS,0 Pounds
08110CJSBR820SH,95636,124-TRIMETHYLBENZENE,2075.09 Pounds
08110CJSBR820SH,80057,44'-ISOPROPYLIDENEDIPHENOL,10 Pounds
08110CJSBR820SH,N230,CERTAIN GLYCOL ETHERS,2184.32 Pounds
08110CJSBR820SH,100414,ETHYLBENZENE,1070.32 Pounds
08110CJSBR820SH,107211,ETHYLENE GLYCOL,12.45 Pounds
08110CJSBR820SH,108316,MALEIC ANHYDRIDE,2.19 Pounds
08110CJSBR820SH,71363,N-BUTYL ALCOHOL,87.38 Pounds
08110CJSBR820SH,91203,NAPHTHALENE,1092.15 Pounds
08110CJSBR820SH,85449,PHTHALIC ANHYDRIDE,764.51 Pounds
08110CJSBR820SH,1330207,XYLENE (MIXED ISOMERS),4914.5 Pounds
08110CJSBR820SH,78922,SEC-BUTYL ALCOHOL,255 Pounds
08109WYLLB6995A,1330207,XYLENE (MIXED ISOMERS),12400 Pounds
08109LJPRD6940C,108101,METHYL ISOBUTYL KETONE,32258 Pounds
08109LJPRD6940C,108883,TOLUENE,33720 Pounds
08109LJPRD6940C,1330207,XYLENE (MIXED ISOMERS),33408 Pounds
08109LHGHP7001N,N230,CERTAIN GLYCOL ETHERS,12094 Pounds
08105HKHNS31STS,7647010,"HYDROCHLORIC ACID (1995 AND AFTER ""ACID AEROSOLS"" ONLY)",0 Pounds
08105HKHNS31STS,7664382,PHOSPHORIC ACID,0 Pounds
08105GRNTD21STF,1332214,ASBESTOS (FRIABLE),0 Pounds
08105GRFCP2114R,7664382,PHOSPHORIC ACID,250 Pounds
08105CNCRD17THF,1319773,CRESOL (MIXED ISOMERS),0 Pounds
08104SLSRF1416S,7439921,LEAD,0 Pounds
08104MCNDR3RDST,191242,BENZO(GHI)PERYLENE,0 Pounds
08104MCNDR3RDST,N590,POLYCYCLIC AROMATIC COMPOUNDS,0 Pounds
08104LNRTP2500B,N450,MANGANESE COMPOUNDS,5 Pounds
08104LNRTP2500B,N040,BARIUM COMPOUNDS,5 Pounds
08104CMDNC570CH,100414,ETHYLBENZENE,0 Pounds
08104CMDNC570CH,7664417,AMMONIA,5146 Pounds
08104CMDNC570CH,91203,NAPHTHALENE,0 Pounds
08104CLNLP1930S,78933,METHYL ETHYL KETONE,7780 Pounds
08104CLMNT623VA,N230,CERTAIN GLYCOL ETHERS,500 Pounds
08104CLMNT623VA,N982,ZINC COMPOUNDS,0 Pounds
08104BRRYB7THBU,7440508,COPPER,1256 Pounds
08103STTMT941SO,1336363,POLYCHLORINATED BIPHENYLS,0.1227 Pounds
08103STTMT941SO,7782505,CHLORINE,0 Pounds
08103STTMT941SO,7429905,ALUMINUM (FUME OR DUST),707 Pounds
08103STTMT941SO,7440508,COPPER,383 Pounds
08103STTMT941SO,N150,DIOXIN AND DIOXIN-LIKE COMPOUNDS,0.0032163 Grams
08103STTMT941SO,7439921,LEAD,0.18 Pounds
08103MNSNT1500P,7664417,AMMONIA,18000 Pounds
08103DMTRN1101S,N420,LEAD COMPOUNDS,0.05 Pounds
08103CMDTT1501P,7664417,AMMONIA,2448 Pounds
08102L3CMM11FED,7439921,LEAD,3.0E-5 Pounds
08102GRSPCFRONT,71556,111-TRICHLOROETHANE,3300 Pounds
08102FWWNTDELAW,N090,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION),2 Pounds
08102FWWNTDELAW,N770,VANADIUM COMPOUNDS,0 Pounds
08101MGNTC21STH,N495,NICKEL COMPOUNDS,0 Pounds
08101CMPBL100MA,1310732,SODIUM HYDROXIDE (SOLUTION),0 Pounds
08101CMPBL100MA,7782505,CHLORINE,0 Pounds
08096MNTMN142SO,75092,DICHLOROMETHANE,0 Pounds
08096MNTMN142SO,123319,HYDROQUINONE,0 Pounds
08096HNTSMMANTU,115071,PROPYLENE,20489 Pounds
08096GLFLL920KI,71432,BENZENE,73 Pounds
08096GLFLL920KI,95636,124-TRIMETHYLBENZENE,14 Pounds
08096GLFLL920KI,191242,BENZO(GHI)PERYLENE,0 Pounds
08096GLFLL920KI,110827,CYCLOHEXANE,94 Pounds
08096GLFLL920KI,100414,ETHYLBENZENE,138 Pounds
08096GLFLL920KI,110543,N-HEXANE,192 Pounds
08096GLFLL920KI,N590,POLYCYCLIC AROMATIC COMPOUNDS,0 Pounds
08096GLFLL920KI,108883,TOLUENE,217 Pounds
08096GLFLL920KI,1330207,XYLENE (MIXED ISOMERS),373 Pounds
08095STMNWPINEY,7440508,COPPER,0 Pounds
08095STMNWPINEY,75014,VINYL CHLORIDE,0 Pounds
08095CYRPSFLEMI,1313275,MOLYBDENUM TRIOXIDE,0 Pounds
08095CYRPSFLEMI,1344281,ALUMINUM OXIDE (FIBROUS FORMS),922 Pounds
08094CCRTNNEWBR,108101,METHYL ISOBUTYL KETONE,0 Pounds
08093GLPNTUSRPO,7664939,"SULFURIC ACID (1994 AND AFTER ""ACID AEROSOLS"" ONLY)",42688 Pounds
08093GLPNTUSRPO,N590,POLYCYCLIC AROMATIC COMPOUNDS,404 Pounds
08093GLPNTUSRPO,115071,PROPYLENE,1066 Pounds
08093GLPNTUSRPO,108883,TOLUENE,1408 Pounds
08093GLPNTUSRPO,1330207,XYLENE (MIXED ISOMERS),767 Pounds
08093GLPNTUSRPO,N420,LEAD COMPOUNDS,139 Pounds
08093GLPNTUSRPO,N458,MERCURY COMPOUNDS,13 Pounds
08093GLPNTUSRPO,74851,ETHYLENE,927 Pounds
08093GLPNTUSRPO,110827,CYCLOHEXANE,0 Pounds
08093GLPNTUSRPO,110543,N-HEXANE,0 Pounds
08093CSTLGRTES1,191242,BENZO(GHI)PERYLENE,0.422 Pounds
08093CSTLGRTES1,98828,CUMENE,742.03 Pounds
08093CSTLGRTES1,110827,CYCLOHEXANE,1076.62 Pounds
08093CSTLGRTES1,100414,ETHYLBENZENE,2195.3 Pounds
08093CSTLGRTES1,N420,LEAD COMPOUNDS,0 Pounds
08093CSTLGRTES1,7439976,MERCURY,0.47 Pounds
08093CSTLGRTES1,110543,N-HEXANE,5000.63 Pounds
08093CSTLGRTES1,1330207,XYLENE (MIXED ISOMERS),11894.91 Pounds
08093CSTLGRTES1,N590,POLYCYCLIC AROMATIC COMPOUNDS,8.257 Pounds
08093CSTLGRTES1,91203,NAPHTHALENE,262.16 Pounds
08093CSTLGRTES1,108883,TOLUENE,14091.53 Pounds
08093CSTLGRTES1,95636,124-TRIMETHYLBENZENE,3069.94 Pounds
08093CSTLGRTES1,71432,BENZENE,996.77 Pounds
08088SFTYK123RE,N590,POLYCYCLIC AROMATIC COMPOUNDS,0 Pounds
08088SFTYK123RE,191242,BENZO(GHI)PERYLENE,0 Pounds
08088SFTYK123RE,107211,ETHYLENE GLYCOL,17 Pounds
08088SFTYK123RE,7439921,LEAD,0 Pounds
08088CLNLC78CAR,N450,MANGANESE COMPOUNDS,0 Pounds
08088CLNLC78CAR,N982,ZINC COMPOUNDS,0 Pounds
08088CLNLC78CAR,107211,ETHYLENE GLYCOL,0 Pounds
08086PNNWLCROWN,75683,1-CHLORO-11-DIFLUOROETHANE,2299 Pounds
08086PNNWLCROWN,7664393,HYDROGEN FLUORIDE,516 Pounds
08086PNNWLCROWN,71556,111-TRICHLOROETHANE,2019 Pounds
08086PNNWLCROWN,1717006,11-DICHLORO-1-FLUOROETHANE,1328 Pounds
08086PNNWLCROWN,7647010,"HYDROCHLORIC ACID (1995 AND AFTER ""ACID AEROSOLS"" ONLY)",6117 Pounds
08086PHNXD33PHO,7440393,BARIUM,0 Pounds
08086PHNXD33PHO,7664417,AMMONIA,0 Pounds
08086PHNXD33PHO,N100,COPPER COMPOUNDS,0 Pounds
08086PHNXD33PHO,N230,CERTAIN GLYCOL ETHERS,0 Pounds
08086PHNXD33PHO,50000,FORMALDEHYDE,0 Pounds
08086PHNXD33PHO,107211,ETHYLENE GLYCOL,0 Pounds
08086PHNXD33PHO,108101,METHYL ISOBUTYL KETONE,0 Pounds
08086PHNXD33PHO,108883,TOLUENE,0 Pounds
08086PHNXD33PHO,111422,DIETHANOLAMINE,0 Pounds
08086PHNXD33PHO,7440508,COPPER,0 Pounds
08086GRLCK700MI,7439921,LEAD,0.11 Pounds
08086GRLCK700MI,7440508,COPPER,0 Pounds
08085NGNRD2239H,N458,MERCURY COMPOUNDS,0 Pounds
08085NCLNNRD1BO,7647010,"HYDROCHLORIC ACID (1995 AND AFTER ""ACID AEROSOLS"" ONLY)",5 Pounds
08085CNTNNHIGHH,78933,METHYL ETHYL KETONE,15904 Pounds
08085BCHMC100CL,67561,METHANOL,6 Pounds
08085BCHMC100CL,50000,FORMALDEHYDE,52 Pounds
08081CCRTN1031H,108101,METHYL ISOBUTYL KETONE,0 Pounds
08080PSDVSRT47D,7440508,COPPER,0 Pounds
08080PSDVSRT47D,7664417,AMMONIA,0 Pounds
08079NCHRG83GRI,N100,COPPER COMPOUNDS,0 Pounds
08079NCHRG83GRI,N420,LEAD COMPOUNDS,1130 Pounds
08079MNNNGMANNI,N982,ZINC COMPOUNDS,34 Pounds
08079LCHMN62FRO,N450,MANGANESE COMPOUNDS,500 Pounds
08077TRBNG274CI,N120,DIISOCYANATES,0 Pounds
08077SPCFB1818R,111422,DIETHANOLAMINE,9500 Pounds
08077RCDSTUNION,1310732,SODIUM HYDROXIDE (SOLUTION),0 Pounds
08077KLSTR1050T,N982,ZINC COMPOUNDS,0 Pounds
08077KLSTR1050T,107211,ETHYLENE GLYCOL,3 Pounds
08077KLSTR1050T,N230,CERTAIN GLYCOL ETHERS,9 Pounds
08077KLSTR1050T,7664417,AMMONIA,1571 Pounds
08077KLSTR1050T,N511,NITRATE COMPOUNDS,0 Pounds
08077HGNSCRIVER,N495,NICKEL COMPOUNDS,0 Pounds
08077HGNSCRIVER,7440508,COPPER,0 Pounds
08077HGNSCRIVER,N090,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION),0 Pounds
08077HGNSCRIVER,7439965,MANGANESE,0 Pounds
08077CNSLD2701C,1310732,SODIUM HYDROXIDE (SOLUTION),250 Pounds
08077CNSLD2701C,7664393,HYDROGEN FLUORIDE,250 Pounds
08075NTNLM1816U,1310732,SODIUM HYDROXIDE (SOLUTION),250 Pounds
08075MTLND1PAVI,7440439,CADMIUM,5 Pounds
08075MTLND1PAVI,7440508,COPPER,5 Pounds
08075MTLND1PAVI,7440360,ANTIMONY,5 Pounds
08075MTLND1PAVI,7439921,LEAD,18 Pounds
08075CNWDBDELAN,7783202,AMMONIUM SULFATE (SOLUTION),0 Pounds
08075BRSVL10RAN,N090,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION),250 Pounds
08075BRSVL10RAN,7440020,NICKEL,0 Pounds
08073NDCTT10IND,107211,ETHYLENE GLYCOL,0 Pounds
08073NDCTT10IND,7440508,COPPER,0 Pounds
08071STRTHLAMBS,76131,FREON 113,7360 Pounds
08071STRTHLAMBS,71556,111-TRICHLOROETHANE,4425 Pounds
08071KTRNLRUTES,N420,LEAD COMPOUNDS,0 Pounds
08071DCRTN430AN,78933,METHYL ETHYL KETONE,1177 Pounds
08070GNSCHINDUS,75058,ACETONITRILE,306 Pounds
08070GNSCHINDUS,123911,14-DIOXANE,8 Pounds
08070GNSCHINDUS,100447,BENZYL CHLORIDE,0 Pounds
08070GNSCHINDUS,75092,DICHLOROMETHANE,794 Pounds
08070GNSCHINDUS,7647010,"HYDROCHLORIC ACID (1995 AND AFTER ""ACID AEROSOLS"" ONLY)",142 Pounds
08070GNSCHINDUS,67561,METHANOL,5400 Pounds
08070GNSCHINDUS,1634044,METHYL TERT-BUTYL ETHER,1079 Pounds
08070GNSCHINDUS,68122,NN-DIMETHYLFORMAMIDE,0 Pounds
08070GNSCHINDUS,57330,PENTOBARBITAL SODIUM,7 Pounds
08070GNSCHINDUS,108883,TOLUENE,1225 Pounds
08070DPWTR373NB,N420,LEAD COMPOUNDS,2.42 Pounds
08070DPWTR373NB,7647010,"HYDROCHLORIC ACID (1995 AND AFTER ""ACID AEROSOLS"" ONLY)",109361 Pounds
08070DPWTR373NB,191242,BENZO(GHI)PERYLENE,0.04 Pounds
08070DPWTR373NB,N458,MERCURY COMPOUNDS,0.2903 Pounds
08070CLRKC3CENT,N040,BARIUM COMPOUNDS,2 Pounds
08069XRXSC351VI,100425,STYRENE,58000 Pounds
08069XRXSC351VI,67641,ACETONE,29000 Pounds
08069MCSPC76SVI,108101,METHYL ISOBUTYL KETONE,500 Pounds
08069MCSPC76SVI,N420,LEAD COMPOUNDS,0 Pounds
08069MCSPC76SVI,108883,TOLUENE,10 Pounds
08069MCSPC76SVI,1330207,XYLENE (MIXED ISOMERS),500 Pounds
08069MCSPC76SVI,78933,METHYL ETHYL KETONE,500 Pounds
08069CRNYS500SH,7664417,AMMONIA,4085 Pounds
08069CRNYS500SH,91203,NAPHTHALENE,0 Pounds
08069CRNYS500SH,110543,N-HEXANE,0 Pounds
08069CRNYS500SH,N458,MERCURY COMPOUNDS,1.93 Pounds
08069CRNYS500SH,N420,LEAD COMPOUNDS,7.17 Pounds
08069CRNYS500SH,7664393,HYDROGEN FLUORIDE,151 Pounds
08069CRNYS500SH,7647010,"HYDROCHLORIC ACID (1995 AND AFTER ""ACID AEROSOLS"" ONLY)",5377 Pounds
08069CRNYS500SH,95636,124-TRIMETHYLBENZENE,0 Pounds
08069BDDCHPENNS,N982,ZINC COMPOUNDS,0 Pounds
08069BDDCHPENNS,50000,FORMALDEHYDE,3128 Pounds
08067XYVNYRTE13,75014,VINYL CHLORIDE,2937 Pounds
08067XXNCHPENNS,7664417,AMMONIA,702 Pounds
08067THGNCUSRTE,79107,ACRYLIC ACID,0 Pounds
08067THGNCUSRTE,75014,VINYL CHLORIDE,14589 Pounds
08067THGNCUSRTE,96333,METHYL ACRYLATE,163 Pounds
08067THGNCUSRTE,140885,ETHYL ACRYLATE,0 Pounds
08067THBFGUSROU,79107,ACRYLIC ACID,13 Pounds
08067THBFGUSROU,79061,ACRYLAMIDE,8 Pounds
08067THBFGUSROU,100425,STYRENE,13 Pounds
08067THBFGUSROU,924425,N-METHYLOLACRYLAMIDE,7 Pounds
08067THBFGUSROU,80626,METHYL METHACRYLATE,13 Pounds
08067THBFGUSROU,50000,FORMALDEHYDE,3 Pounds
08067THBFGUSROU,140885,ETHYL ACRYLATE,29 Pounds
08067THBFGUSROU,141322,BUTYL ACRYLATE,19 Pounds
08067THBFGUSROU,107131,ACRYLONITRILE,16 Pounds
08066SVWLC4PARA,N590,POLYCYCLIC AROMATIC COMPOUNDS,0.36 Pounds
08066SVWLC4PARA,7439921,LEAD,0.02 Pounds
08066SVWLC4PARA,7783064,HYDROGEN SULFIDE,2204 Pounds
08066SVWLC4PARA,100414,ETHYLBENZENE,8.46 Pounds
08066SVWLC4PARA,191242,BENZO(GHI)PERYLENE,0 Pounds
08066SSXND100TH,7664393,HYDROGEN FLUORIDE,1510 Pounds
08066RPRDCBILLI,N120,DIISOCYANATES,0 Pounds
08066RPRDCBILLI,101144,44'-METHYLENEBIS(2-CHLOROANILINE),0 Pounds
08066RPRDCBILLI,107211,ETHYLENE GLYCOL,0 Pounds
08066RPRDCBILLI,26471625,TOLUENE DIISOCYANATE (MIXED ISOMERS),500 Pounds
08066PLSBRUNIVE,N230,CERTAIN GLYCOL ETHERS,0 Pounds
08066NLCCH1927N,91203,NAPHTHALENE,21 Pounds
08066MBLLPNDELA,100414,ETHYLBENZENE,32 Pounds
08066MBLLPNDELA,N420,LEAD COMPOUNDS,0 Pounds
08066MBLLPNDELA,1634044,METHYL TERT-BUTYL ETHER,3629 Pounds
08066MBLLPNDELA,110543,N-HEXANE,1336 Pounds
08066MBLLPNDELA,95636,124-TRIMETHYLBENZENE,36 Pounds
08066MBLLPNDELA,N590,POLYCYCLIC AROMATIC COMPOUNDS,0.01 Pounds
08066MBLLPNDELA,108883,TOLUENE,324 Pounds
08066MBLLPNDELA,1330207,XYLENE (MIXED ISOMERS),211 Pounds
08066MBLLPNDELA,91203,NAPHTHALENE,5 Pounds
08066MBLLPNDELA,71432,BENZENE,384 Pounds
08066MBLLPNDELA,191242,BENZO(GHI)PERYLENE,0 Pounds
08066MBLLPNDELA,110827,CYCLOHEXANE,330 Pounds
08066MBLLCBILLI,115071,PROPYLENE,2973 Pounds
08066MBLLCBILLI,7783064,HYDROGEN SULFIDE,7737 Pounds
08066MBLLCBILLI,74851,ETHYLENE,7297 Pounds
08066MBLLC1001B,N982,ZINC COMPOUNDS,12 Pounds
08066LLLYN1991N,N090,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION),2 Pounds
08066LLLYN1991N,100414,ETHYLBENZENE,10 Pounds
08066LLLYN1991N,71363,N-BUTYL ALCOHOL,9 Pounds
08066LLLYN1991N,95636,124-TRIMETHYLBENZENE,8 Pounds
08066LLLYN1991N,1330207,XYLENE (MIXED ISOMERS),54 Pounds
08066LLLYN1991N,108883,TOLUENE,6 Pounds
08066LLLYN1991N,91203,NAPHTHALENE,10 Pounds
08066LLLYN1991N,108101,METHYL ISOBUTYL KETONE,19 Pounds
08066LLLYN1991N,N230,CERTAIN GLYCOL ETHERS,138 Pounds
08066JHNSN2001A,N495,NICKEL COMPOUNDS,2 Pounds
08066JHNSN2001A,7664417,AMMONIA,2493 Pounds
08066JHNSN2001A,7782505,CHLORINE,10134 Pounds
08066JHNSN2001A,N090,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION),2 Pounds
08066JHNSN2001A,N100,COPPER COMPOUNDS,0 Pounds
08066JHNSN2001A,75092,DICHLOROMETHANE,3072 Pounds
08066JHNSN2001A,302012,HYDRAZINE,0 Pounds
08066JHNSN2001A,7647010,"HYDROCHLORIC ACID (1995 AND AFTER ""ACID AEROSOLS"" ONLY)",13188 Pounds
08066JHNSN2001A,N420,LEAD COMPOUNDS,18 Pounds
08066JHNSN2001A,7439976,MERCURY,0 Pounds
08066JHNSN2001A,67561,METHANOL,702 Pounds
08066JHNSN2001A,1634044,METHYL TERT-BUTYL ETHER,42 Pounds
08066JHNSN2001A,71363,N-BUTYL ALCOHOL,840 Pounds
08066JHNSN2001A,110543,N-HEXANE,40 Pounds
08066JHNSN2001A,1330207,XYLENE (MIXED ISOMERS),20 Pounds
08066JHNSN2001A,108883,TOLUENE,126 Pounds
08066JHNSN2001A,7664939,"SULFURIC ACID (1994 AND AFTER ""ACID AEROSOLS"" ONLY)",16 Pounds
08066JHNSN2001A,N740,SILVER COMPOUNDS,0 Pounds
08066JHNSN2001A,7697372,NITRIC ACID,0 Pounds
08066JHNSN2001A,N511,NITRATE COMPOUNDS,0 Pounds
08066CPLYRMANTU,107211,ETHYLENE GLYCOL,1000 Pounds
08066CPLYRMANTU,N120,DIISOCYANATES,500 Pounds
08066CPLYRMANTU,123911,14-DIOXANE,10 Pounds
08066CPLYRMANTU,26471625,TOLUENE DIISOCYANATE (MIXED ISOMERS),10 Pounds
08066CPLYRMANTU,584849,TOLUENE-24-DIISOCYANATE,0 Pounds
08066CPLYRMANTU,85449,PHTHALIC ANHYDRIDE,255 Pounds
08066CPLYRMANTU,68122,NN-DIMETHYLFORMAMIDE,0 Pounds
08066CPLYRMANTU,108101,METHYL ISOBUTYL KETONE,0 Pounds
08066BMPRS167IM,N120,DIISOCYANATES,0 Pounds
08065RMTKN701PU,N420,LEAD COMPOUNDS,0 Pounds
08065RMTKN701PU,N100,COPPER COMPOUNDS,11 Pounds
08065PHLDL707WS,108883,TOLUENE,5940 Pounds
08065CLLHNBROAD,100425,STYRENE,4 Pounds
08065CLLHNBROAD,108101,METHYL ISOBUTYL KETONE,8 Pounds
08060TNCTL96STE,7440508,COPPER,0 Pounds
08060RRWNT2BERR,75218,ETHYLENE OXIDE,0.13 Pounds
08060FGLDYFAGLE,7757826,SODIUM SULFATE (SOLUTION),0 Pounds
08060FGLDYFAGLE,7783202,AMMONIUM SULFATE (SOLUTION),0 Pounds
08060DRGMDSHREV,108883,TOLUENE,19000 Pounds
08057YTSLC355CR,7440020,NICKEL,0 Pounds
08057THRMC345NE,71556,111-TRICHLOROETHANE,10746 Pounds
08057RCFST301NE,79016,TRICHLOROETHYLENE,4500 Pounds
08057PHLDL333NE,7440508,COPPER,0 Pounds
08057PHLDL333NE,N420,LEAD COMPOUNDS,0 Pounds
08057NCRNF858NL,100425,STYRENE,2340 Pounds
08057MRCNB105WG,108883,TOLUENE,9263 Pounds
08057MCRRP1255N,N010,ANTIMONY COMPOUNDS,0 Pounds
08057MCRRP1255N,N982,ZINC COMPOUNDS,0 Pounds
08057GRSPCBORTO,7439921,LEAD,0 Pounds
08057DLXCH1249G,71556,111-TRICHLOROETHANE,9311 Pounds
08056BNNLL210HA,7664417,AMMONIA,45342 Pounds
08055JSPRCPOBOX,71556,111-TRICHLOROETHANE,0 Pounds
08055FNSFNTRIAN,108883,TOLUENE,500 Pounds
08054WHTTL712FE,7664382,PHOSPHORIC ACID,0 Pounds
08054PLCSN27ROL,120127,ANTHRACENE,0 Pounds
08053NGRMCRD19N,MIXTURE,MIXTURE,0 Pounds
08052THMSNPINEL,7440484,COBALT,0 Pounds
08052THMSNPINEL,7440020,NICKEL,0 Pounds
08052STNHR1PARK,N120,DIISOCYANATES,0 Pounds
08052STNHR1PARK,80057,44'-ISOPROPYLIDENEDIPHENOL,0 Pounds
08052KZCHMROUTE,584849,TOLUENE-24-DIISOCYANATE,1 Pounds
08052CVCSP2980R,95476,O-XYLENE,202 Pounds
08052CVCSP2980R,101906,DIGLYCIDYL RESORCINOL ETHER,2 Pounds
08052CVCSP2980R,124403,DIMETHYLAMINE,3 Pounds
08052CVCSP2980R,106898,EPICHLOROHYDRIN,26 Pounds
08052CVCSP2980R,67561,METHANOL,5 Pounds
08052CVCSP2980R,71363,N-BUTYL ALCOHOL,2 Pounds
08051HNGSTOGDEN,90437,2-PHENYLPHENOL,0 Pounds
08048SNCNT92ARK,78933,METHYL ETHYL KETONE,726 Pounds
08048NRNGT100MT,N420,LEAD COMPOUNDS,0 Pounds
08048JRSYBPOBOX,67641,ACETONE,32283 Pounds
08048JRSYBPOBOX,100425,STYRENE,4497 Pounds
08048CLBRT681MA,7439921,LEAD,0.367 Pounds
08046WLLNGIRONS,7440473,CHROMIUM,0 Pounds
08046WLLNGIRONS,7439965,MANGANESE,0 Pounds
08046WLLNGIRONS,7440020,NICKEL,0 Pounds
08046MTHDL1INDU,7664939,"SULFURIC ACID (1994 AND AFTER ""ACID AEROSOLS"" ONLY)",500 Pounds
08046HTMPSBEVER,7647010,"HYDROCHLORIC ACID (1995 AND AFTER ""ACID AEROSOLS"" ONLY)",500 Pounds
08046HTMPSBEVER,7664939,"SULFURIC ACID (1994 AND AFTER ""ACID AEROSOLS"" ONLY)",500 Pounds
08046HTMPSBEVER,7697372,NITRIC ACID,500 Pounds
08038NCLRBENDOF,302012,HYDRAZINE,0 Pounds
08037WTRWR7READ,100425,STYRENE,9314 Pounds
08037STRNB334NW,1310732,SODIUM HYDROXIDE (SOLUTION),0 Pounds
08037MSSRL5SEGG,100425,STYRENE,1844 Pounds
08037MRSSM322EG,7664417,AMMONIA,2500 Pounds
08037MRCNGRT54S,N982,ZINC COMPOUNDS,1500 Pounds
08037KRRCN19212,7439921,LEAD,0.0015 Pounds
08036TLNTCROUTE,8001589,CREOSOTE,113 Pounds
08036TLNTCROUTE,N590,POLYCYCLIC AROMATIC COMPOUNDS,0.1 Pounds
08034THLNG111WO,78933,METHYL ETHYL KETONE,5403 Pounds
08034THLNG111WO,108883,TOLUENE,6445 Pounds
08034SMNSN3COMP,76131,FREON 113,27880 Pounds
08031FSHRSWESTB,7439965,MANGANESE,0 Pounds
08031DVSPP4BENG,7439921,LEAD,0 Pounds
08030THRMS400WA,71556,111-TRICHLOROETHANE,12600 Pounds
08030PRDCT410JE,N450,MANGANESE COMPOUNDS,0 Pounds
08030PRDCT410JE,67561,METHANOL,840 Pounds
08030PRDCT410JE,108883,TOLUENE,1620 Pounds
08030PRCDS6THJE,N120,DIISOCYANATES,0 Pounds
08030PLYGM701NB,67561,METHANOL,1510 Pounds
08030NDCNCNRAIL,7632000,SODIUM NITRITE,200 Pounds
08030MSPCCGLOUC,N010,ANTIMONY COMPOUNDS,255 Pounds
08030MSPCCGLOUC,7439921,LEAD,0.0374 Pounds
08030KCHPTKINGW,N590,POLYCYCLIC AROMATIC COMPOUNDS,1.1 Pounds
08030KCHPTKINGW,191242,BENZO(GHI)PERYLENE,0 Pounds
08028WNSLL70SEW,108101,METHYL ISOBUTYL KETONE,9872 Pounds
08028WNSLL70SEW,95636,124-TRIMETHYLBENZENE,1661 Pounds
08028WNSLL70SEW,1330207,XYLENE (MIXED ISOMERS),7880 Pounds
08028WNSLL70SEW,N230,CERTAIN GLYCOL ETHERS,15642 Pounds
08028WNSLL70SEW,71363,N-BUTYL ALCOHOL,1643 Pounds
08028WNSLL70SEW,100414,ETHYLBENZENE,1134 Pounds
08028LRYMF17LIB,71556,111-TRICHLOROETHANE,3378 Pounds
08028GLLDF600EL,75569,PROPYLENE OXIDE,0 Pounds
08027RPNPR200NR,7697372,NITRIC ACID,0 Pounds
08027RPNPR200NR,7664417,AMMONIA,10068 Pounds
08027RPNPR200NR,7632000,SODIUM NITRITE,32305 Pounds
08027MYPDM200NR,7697372,NITRIC ACID,41 Pounds
08027MYPDM200NR,N100,COPPER COMPOUNDS,0 Pounds
08027MYPDM200NR,N511,NITRATE COMPOUNDS,0 Pounds
08027MYPDM200NR,7440508,COPPER,14 Pounds
08027HRCLSNORTH,98828,CUMENE,9600 Pounds
08027HRCLSNORTH,108952,PHENOL,0.52 Pounds
08027HRCLSNORTH,80159,CUMENE HYDROPEROXIDE,19.8 Pounds
08027HRCLSNORTH,98862,ACETOPHENONE,3.37 Pounds
08027DPNTRREPAU,7632000,SODIUM NITRITE,404216 Pounds
08027DPNTRREPAU,N100,COPPER COMPOUNDS,0 Pounds
08027DPNTRREPAU,7440508,COPPER,20 Pounds
08027DPNTRREPAU,7664417,AMMONIA,19413 Pounds
08027DPNTRREPAU,7697372,NITRIC ACID,1188 Pounds
08027DPNTRREPAU,N511,NITRATE COMPOUNDS,349149 Pounds
08027CRDXCALINE,7664417,AMMONIA,12592 Pounds
08026RCRSPROUTE,71556,111-TRICHLOROETHANE,3288 Pounds
08023DPNTCRT130,N420,LEAD COMPOUNDS,257 Pounds
08016WDTRTDOLTY,7440508,COPPER,0 Pounds
08016WDTRTDOLTY,7440382,ARSENIC,0 Pounds
08016WDTRTDOLTY,7440473,CHROMIUM,0 Pounds
08016SPPFNEASTP,N040,BARIUM COMPOUNDS,3694 Pounds
