07026GRDNS950RI,GARDEN STATE PAPER CO. L.L.C.,40.8861,74.1294
07026KLMCH290RI,KALAMA CHEMICAL INC. GARFIELD PLANT,40.875,74.1167
07026LCTRS45OUT,ELECTRO-SCAN INC,40.8831,74.1178
07055LNDRS90DAY,LANDERS-SEGAL COLOR CO. INC.,40.8711,74.1195
07055SCRNP90DAY,SCREEN PLACE,40.871,74.1194
07011SFSCR2ACKE,SAFAS CORP,40.8792,74.125
07026CLCTR125CL,EC ELECTROPLATING INC.,40.8789,74.1084
07026THHWL39ATL,HOWIL CORP.,40.8789,74.1086
07055CSTLN225PA,COASTAL INDUSTRIES INC,40.8619,74.1194
07055PNTST26JEF,PANTASOTE POLYMERS INC. COMPOUND DIV.,40.8644,74.1206
07026LRLRB129GR,STAR-GLO IND. INC. LAUREL RUBBER DIV.,40.871,74.106
07055CLRML2PAUL,COLORAMA LAMINATING & PRINTING INC,40.8556,74.125
07026MRCNB44HEP,AMERICAN BILTRITE INC,40.8674,74.107
07026PRMXP65RIV,PRIMEX PLASTICS CORP.,40.8636,74.1048
07055THKNT1940P,OKONITE CO.,40.8625,74.1089
07055NTRST35EIG,INTER-STATE DYEING & FINISHING CO.,40.8533,74.1106
