07072CSNCH400FO,COSAN CHEMICAL CORP.,40.835,74.085
07072HRTNPBROAD,HARTIN PAINT & FILLER CORP,40.835,74.085
07072LKTRM20THB,ELEKTROMEK INC,40.8278,74.0847
07072LMNMN50013,ALUMINUM ANODIZING INC,40.8333,74.1
07073BCTND1STAN,BECTON DICKINSON & CO RUTHERFORD PLANT,40.8292,74.0933
07073CLNLP180EA,COATES SCREEN INC.,40.8217,74.0875
07073DBSCHUNION,DIAMOND CHEMICAL CO INC,40.8222,74.0944
07073GNRLF13MAN,FXI INC,40.8268,74.0902
07073KLTTN160EA,H.C. STARCK INC,40.8216,74.0884
07073MRJND219MU,MARIJON DYEING & FINISHING CO. INC.,40.8244,74.0886
07073NTDST343MU,SUN CHEMICAL CORP. U.S. INK DIV.,40.8203,74.0931
07057HMPLCFOOTO,HEMPEL COATINGS USA INC,40.8291,74.0917
07072HNKLCBERRY,HENKEL CORP.,40.8386,74.0819
07072RNDLP701TW,RANDOLPH PRODUCTS CO,40.8417,74.0792
07072GNSCH611BR,NOVUS FINE CHEMICALS,40.8425,74.0997
07073GNRLP390CE,SUN CHEMICAL CORP U.S. INK DIV,40.8386,74.1033
07073JBMTP55MAD,JBMT PRINTING CORP.,40.8181,74.0917
07073TRNSW360MU,TRANS WORLD MARKETING,40.816,74.0871
07070HWMDC359VE,HOWMEDICA OSTEONICS CORP,40.8133,74.1
07070RCHTC359VE,ARCHITECTURAL WINDOW MANUFACTURING CORP,40.8133,74.1
07072MNHTT333ST,KIK NEW JERSEY LLC,40.8333,74.0747
07072TCHNC150GR,TECHNICAL OIL PRODS. INC.,40.8365,74.0745
07057HSCHM5264V,H S CHEMICAL CO. INC.,40.8444,74.1028
07057TRNGL5357V,TRIANGLE INK CO. INC.,40.8439,74.1042
07072RSYNCFOOTO,ARSYNCO INC.,40.8367,74.11
07072CKDNN700GO,PENETONE CORP,40.8333,74.0667
07072FNTND746GO,FINITE INDUSTRIES INC SUBSIDIARY OF SCAPA  N A,40.8333,74.0656
07072SCHWR400GO,SCHWARZ LEATHER CO.,40.8269,74.0717
07073STRGL2CARL,STAR-GLO INDUSTRIES LLC,40.8422,74.1142
07072CLDBM111PA,CLAUDE BAMBERGER MOLDING COMPOUNDS CORP.,40.8256,74.0623
07072GNRLF109KE,GENERAL VY COAT LLC,40.83,74.0617
07072KRHNN3VETE,KROHN INDUSTRIES INC.,40.8244,74.0661
07072SJMNF50AMO,S & J MFG. CORP.,40.8256,74.0623
07072VRFLX11511,VERFLEX CO. INC.,40.8368,74.0626
07074PRSDN200WE,PRESIDENT CONTAINER INC.,40.8408,74.0592
07072SGRVC320PA,SEAGRAVE COATINGS CORP,40.8225,74.0683
07072CRLTN456WA,CARLTON-COOKE PLATING CORP.,40.8224,74.0615
07072CRNTP484WA,CORONET PAPER CORP,40.8208,74.0617
07072CSTLN190JO,COASTAL IND. INC.,40.8244,74.0597
07072JLNDC665WA,J. LANDAU & CO. INC.,40.8269,74.0561
07072MTLMP472BA,METAL IMPROVEMENT CO. INC.,40.8222,74.0542
07072PNRND401WA,PIONEER INDUSTRIES INC.,40.8195,74.0642
07072TCCST440ME,TEC-CAST INC,40.83,74.055
07073MTHSN932PA,MATHESON TRI-GAS INC.,40.8151,74.0706
07073TPNTC890PA,TOP NOTCH METAL FINISHING CO. INC.,40.8151,74.0706
07606WNDSR17EMP,WINDSOR PRODUCTS INC.,40.8308,74.0464
