08846LPSND275LI,LPS INDUSTRIES INC,40.58,74.5033
08846RCGSS172BA,BOC GASES MIDDLESEX FACILITY,40.5647,74.5028
08846SVRLN207PO,SILVER LINE WINDOWS - ALUMINUM DIV,40.5833,74.5
08854DWCNS55CIR,DOWBRANDS,40.5667,74.5
08812JGSCH35435,J. G. SCHMIDT CO. INC.,40.5878,74.5075
08846BRDNN930LI,BORDEN INC. CHEMICAL DIV.,40.5744,74.5008
08846PHNXG560LI,PHOENIX GASKET & PACKING MFG. CO.,40.5744,74.5008
08854BCHML101PO,SMITHKLINE BEECHAM PHARMACEUTICALS,40.5604,74.4952
08854GRGGL100NO,GEORGIA GULF CORP. BOUND BROOK PLANT,40.5583,74.5036
08805RBHDSL5FAC,RBH DISPERSIONS,40.5511,74.5011
08854CLRTP145BA,CYBERTECH POLYMERS,40.5592,74.5125
