08638CHLLNMEADE,EASTERN WIRE & CABLE,40.2322,74.7486
08638FFTHD801NE,FIFTH DIMENSION INC,40.237,74.7462
08638LBRTYMEADE,LIBERTY CIRCLE F,40.2322,74.7486
08638RGSNT335NO,ARGUS INTL.,40.2303,74.7411
08605KRMRT1BREU,KRAMER TRENTON CO.,40.2346,74.7435
08638NTNLC500SO,NATIONAL CERAMIC CO.,40.2294,74.7578
08619CSTMP11EAS,CUSTOM PROCESSING CORP,40.2439,74.7475
08607SWTLK1325E,SWITLIK PARACHUTE CO. INC.,40.2283,74.735
08648MTRLS1040A,MATERIALS ELECTRONIC PRODUCTS CORP,40.2482,74.7564
08648MTRLS990SP,MATERIALS ELECTRONIC PRODUCTS CORP,40.2456,74.7542
08638WYRGH4JANE,RHEIN CHEMIE CORP.,40.2494,74.7562
08638NSSCH1008W,RHEIN CHEMIE CORP,40.2583,74.7531
