07001PLTLB267HO,PILOT LABORATORIES,40.5789,74.2586
07001THGRY130ES,GRAY ENVELOPE MANUFACTURING CO INC,40.5737,74.2632
07001THPRC100ES,THE PROCTER & GAMBLE CO,40.5739,74.2622
07008NGLHR700BL,ENGELHARD CORP.,40.5806,74.2557
07064NTDST300MA,US GYPSUM CO,40.5708,74.2583
07001CLBNC255BL,ECOLAB INC,40.5761,74.2589
07008BLLGLONEMI,SAINT-GOBAIN CONTAINERS,40.5864,74.2483
07008BGCRF10MIN,BAGCRAFT CORP. OF AMERICA,40.5906,74.2407
07008XFRDS600MI,OXFORD INSTRUMENTS,40.5902,74.2484
07095LCNBL11CRA,GENTEK BUILDING PRODUCTS,40.5944,74.2569
