07410FSHRS1REAG,FISHER SCIENTIFIC CO LL C,40.95,74.125
07410KRSCH2001P,BIOMET FAIR LAWN LP,40.9403,74.1322
07410RNCFN2021W,RENCO FINISHING CORP,40.9417,74.1336
07410CRMPT1701N,CROMPTON & KNOWLES CORP. INGR. TECH. DIV.,40.9492,74.1308
07410SNDZCFAIRL,SANDOZ CHEMICALS CORP. FAIR LAWN,40.9347,74.1389
07410KMMNF1835R,KEM MANUFACTURING CO. INC.,40.9406,74.1431
07509PRNNL3EAST,PERENNIAL PRINT CORP.,40.9375,74.1434
07509ZNTHD53EAS,ZENITH DYEING & FINISHING CO.,40.9382,74.1459
07524CNTNN1519F,CONTINENTAL PIECE DYEING & FINISHING CO. INC.,40.9408,74.1467
07544MNNDS76E24,MONA INDUSTRIES INC.,40.9375,74.1458
07506PYRLC55SCH,PYROLAC CORP.,40.946,74.1508
07524LDRDY94MAD,LEADER DYEING & FINISHING CO. INC.,40.9364,74.1492
07507PNCHM1WASH,PAN TECHNOLOGY,40.9426,74.1536
07507CLGNC200WA,CALGON CORP,40.9417,74.1575
07507FLTRC104WA,FILTRA CORP.,40.95,74.1514
07524PLRSP200KE,POLARIS PLATING INC.,40.9267,74.1483
07524SBRBN70WAI,SUBURBAN CHEMICAL CO.,40.9347,74.1583
07506CNGRS179GO,CONGRESS INDUSTRIES INC,40.9397,74.1645
07524MTRCH100SI,MOTOR CHEM INC.,40.934,74.1639
07504CCCLB47049,COCA-COLA BOTTLING CO. OF NY INC.,40.9242,74.1533
07514HYDRL27EAS,HYDROLABS INC.,40.9224,74.1413
07514LSLMF1688T,LOISEL MANUFACTURING CORP.,40.9244,74.1444
07514TRDYN44045,TRIO DYEING & FINISHING CO. INC.,40.925,74.1511
07514VVTNN110E2,VIVITONE INC.,40.9258,74.1451
07514XCLLP27EAS,EXCELL PRODS. CORP.,40.9224,74.1413
07524CHMPN192PU,CHAMPION DYEING & FINISHING CO INC,40.9272,74.1569
07524WTCCR160EA,WITCO CORP.,40.925,74.1572
07509FCLTC422ER,CHASE FACILE INC,40.9333,74.1667
07524DCLRP33SIX,DAICOLOR-POPE INC,40.934,74.1664
07524GLXCH26PIE,GALAXIE CHEMICAL CORP,40.9297,74.1628
07524SNMTL57WOO,SUN METAL FINISHING INC.,40.9317,74.1647
07506FSKLL10THO,FISK ALLOY WIRE INC,40.9375,74.1692
07501MPRMR195RI,EMPIRE INDUSTRIES INC,40.9239,74.1689
07544KRKRC1EAST,KIRKER ENTERPRISES INC,40.9367,74.1744
07501PSSCC2836P,ROYCE ASSOCIATES L P PASSAIC COLOR CHEMICAL CO DIV,40.9167,74.1667
07502SPCTR200SH,SPECTRACHEM CORP.,40.9175,74.1681
07509FBRCL2412V,FABRICOLOR MFG. CORP.,40.9177,74.1763
07509PTRKM59SPR,COUGHLAN PRODUCTS CORP,40.9217,74.1786
07524KKCHC19EAS,DOMINION COLOR CORP.,40.9194,74.175
07524PGHKP48E5T,POUGHKEEPSIE FINISHING CORP.,40.9194,74.175
07501NTNLR179MA,NATIONAL RACK CO.,40.9085,74.1661
07543LTRDD460ST,ULTRA ADDITIVES INC.,40.9082,74.1668
07509CLMBT28RYL,COLUMBIA TEXTILE SERVICES INC,40.9222,74.1861
07503RBRTT70CAN,ROBERT TAYLOR & SON INC.,40.9011,74.1702
