07029DRVRH308MI,HARRISON ALLOYS INC,40.74,74.1556
07029KRNYS936HA,KEARNY SMELTING & REFINING CORP,40.7482,74.1437
07029LQDCR603BE,LIQUID CARBONIC  SPECIALTY GAS CORP.,40.7419,74.1508
07029SCRTY850HA,SECURITY PACKAGING CO. INC.,40.7436,74.1542
07029SRMLN900PA,SARAMAE LINGERIE,40.7438,74.1543
07029STNDR1215H,STANDARD TALLOW CORP.,40.7464,74.1375
07029CMPBL800BE,CAMPBELL FOUNDRY CO,40.7439,74.1467
07029HNKLHFIRST,HENKEL HARRISON,40.7425,74.1644
07029NTRXF1000F,INTREX FURNITURE DIV.,40.7417,74.1583
07029RCHMCSOUTH,AURACHEM CORP,40.74,74.1584
07032DRWCH1106H,ASHLAND INC -  KEARNY NJ,40.7486,74.1361
07105BNJMN134LI,BENJAMIN MOORE & CO - NEWARK,40.74,74.1333
07105CLLMR46ALB,REICHHOLD CHEMICALS INC.,40.7375,74.1383
07105DLTMR26BLA,DELEET MERCHANDISING,40.7417,74.1333
07105DRLCN84LIS,DURALAC INC,40.7386,74.1342
07105DVSCNTERAV,HILTON DAVIS CO.,40.7394,74.1349
07105SHRWN60LIS,SHERWIN-WILLIAMS CO.  NEWARK,40.7381,74.1372
07105TLSRF142LO,ATLAS REFINERY INC,40.7386,74.1344
07029NGLHR1WEST,BASF CATALYSTS LLC,40.7514,74.1653
07029TNGST306SU,TUNGSTEN ALLOY INC.,40.7472,74.1667
07105BLNFN84WAY,ABLON FINISHES INC,40.731,74.1342
07105BNNTT690FE,BENNETT HEAT TREATING & BRAZING CO INC,40.7342,74.1314
07105DBLNN84WAY,MARCHEM DUBLON INC.,40.7308,74.134
07105FSKBR129LO,FISKE BROTHERS REFINING CO,40.7361,74.1361
07105HRCSP65EUC,HERAEUS PRECIOUS METALS MANAGEMENT LLC,40.7351,74.1361
07105RDDWY32EUC,REDDAWAY MANUFACTURING CO. INC.,40.7353,74.1347
07105RNSNM55MAN,RONSON METALS CORP.,40.7297,74.1364
07032FRNKL113PA,FRANKLIN BURLINGTON PLASTICS INC,40.7575,74.1618
07105CWCND185FO,CWC INDUSTRIES INC,40.7278,74.1333
07105FRMNT117BL,FAIRMOUNT CHEMICAL CO. INC.,40.7294,74.1292
07105JJPLR145CH,AJ & JO PILAR INC.,40.7228,74.1381
07105LLNCC30932,ALLIANCE CHEMICAL INC.,40.7242,74.1314
07105LRSCH26LIS,L. REUSCHE & CO.,40.7228,74.1381
07105NWRKB17BLA,NEWARK BOXBOARD CORP.,40.7333,74.125
07105PLRRV810LI,PILAR RIVER PLATE CORP.,40.7228,74.1381
07105SNCHM185FO,SUN CHEMICAL CORP NEWARK PLANT,40.7278,74.1333
07105TMTDL185FO,AUTOMATIC ELECTRO PLATING CORP,40.7278,74.1333
07105LNCHM268DO,ELAN CHEMICAL CO INC,40.7241,74.1244
07105HCHST354DO,HOECHST-CELANESE CORP.,40.7206,74.125
07105QNTMC300DO,EQUISTAR CHEMICALS LP,40.7231,74.1236
07105SSXND351DO,GENERAL CHEMICAL LLC NEWARK PLANT,40.7222,74.1231
07105CRMPT52AMS,CROMPTON COLORS INC,40.7222,74.1453
07105HNGCH414WI,HONIG CHEMICAL & PROCESSING CORP,40.7181,74.142
07105KSTRS88FER,KESTER SOLDER,40.7208,74.1472
07105NWRKN12AMS,NEWARK INDUSTRIAL SPRAYING INC,40.7204,74.1475
07105TRYCHONEAV,TROY CHEMICAL CORP,40.7172,74.1453
07105SPNCR400DO,REICHHOLD INC,40.7194,74.125
07105CRDLT500DO,CARDOLITE CORP,40.7147,74.1272
07105DRLNG825WI,DARLING INTERNATIONAL INC.,40.7131,74.1276
07105LPHCH1JABE,ALPHAGARY CORP.,40.7197,74.1544
07105NGLHR429DE,ENGELHARD CORP NEWARK,40.7125,74.1458
07105PLYMR297FE,POLYONE DESIGNED STRUCTURES & SOLUTIONS,40.7286,74.1503
07105DCCHM49RUT,DELTECH RESIN CO,40.7122,74.1397
07105FDRLB9BACK,FEDERAL BRONZE CASTING INDUSTRY INC,40.7194,74.1563
07105WTCCR652DO,WITCO CORP.,40.7103,74.125
07105CHMFL200PU,CHEM FLEUR/FIRMENICH,40.7186,74.1608
07105WBCRF80WHE,WEBCRAFT CHEMICALS INC. CRAIG ADHESIVES DIV.,40.7173,74.1586
07105NTDLB65CHA,UNITED LABEL CORP.,40.7302,74.1523
07114TNXFN390AD,TENAX FINISHING PRODUCTS CO,40.7181,74.1647
07105CHSCH280CH,CHASE LABS. INC.,40.7247,74.1669
07105HDSNT18MAL,HUDSON TOOL & DIE CO.,40.7242,74.1669
07105LRMTL108JO,LR METAL TREATING,40.7234,74.1696
07105DFNSH49VES,UDO FINISHING CO.,40.7245,74.1723
07105HNDRL10834,HINDERLITER HEAT TREATING INC.,40.7232,74.1701
07105WLSNM115CH,WILSON IMPERIAL CO.,40.725,74.1717
07114KNGSL308MI,KINGSLAND DRUM & BARREL CO. INC.,40.7162,74.1742
07114STCRC285EM,STACOR CORP.,40.7169,74.1728
07101SKNDR240MU,SKINDER-STRAUSS ASSOC.,40.73,74.1731
07105THRLY25MCW,AURILYTE PROCESS CO INC,40.7318,74.1651
07105WBCRF488MU,WEBCRAFT CHEMICALS INC. CRAIG ADHESIVES DIV.,40.7209,74.1764
07114CKSNP256VA,COOKSON PIGMENTS INC.,40.7167,74.175
07114HBCHNHEUBA,HEUBACH INC,40.7167,74.175
07114GNRLC24AVE,GENERAL COLOR CO. INC.,40.7167,74.1833
07101NHSRB200US,ANHEUSER-BUSCH LLC (NEWARK BREWERY),40.7357,74.1731
07114BNDDH301FR,CRISS CROSS INC (DBA BOND ADHESIVES CO),40.7104,74.1911
07114HNDYS337SH,HANDY STORE FIXTURES INC,40.7156,74.1925
07114NDLCL1VIRG,INDOL COLOR CO INC,40.7111,74.1891
07103FBRCS41DIC,FABER-CASTELL CORP.,40.7389,74.1792
07114BSSMR135HA,BESSEMER PROCESSING CO. INC.,40.7021,74.1885
07114KPPRS480FR,RUST-OLEUM CORP,40.7042,74.1944
07114NWJRS139HA,NEW JERSEY GALVANIZING & TINNING WORKS,40.7039,74.1897
07114NWJRS410FR,NEW JERSEY TANNING CO INC,40.7065,74.1933
07114RCCRP470FR,OMG FIDELITY INC.,40.7044,74.1931
07108NTHYD26577,ANTI HYDRO CO INC,40.7008,74.1983
07114WHTCH660FR,WHITE CHEMICAL CORP.,40.6985,74.1982
07114PNCKC158MT,PENICK CORP,40.6914,74.2042
